Date,Drawdown
2011-04-04,-0.11400755677947594
2011-04-05,-0.11400755677947594
2011-04-06,-0.11400755677947594
2011-04-07,-0.11400755677947594
2011-04-08,-0.11400755677947594
2011-04-11,-0.11400755677947594
2011-04-13,-0.11400755677947594
2011-04-15,-0.11400755677947594
2011-04-18,-0.11400755677947594
2011-04-19,-0.11400755677947594
2011-04-20,-0.11400755677947594
2011-04-21,-0.11400755677947594
2011-04-25,-0.11400755677947594
2011-04-26,-0.11400755677947594
2011-04-27,-0.11400755677947594
2011-04-28,-0.11400755677947594
2011-04-29,-0.10969631440566463
2011-05-02,-0.12305395289601029
2011-05-03,-0.14234057517680232
2011-05-04,-0.14909246684260058
2011-05-05,-0.162344431370811
2011-05-06,-0.13928502380356889
2011-05-09,-0.1380708974300986
2011-05-10,-0.13827100344350396
2011-05-11,-0.1314606538412051
2011-05-12,-0.14207751446255046
2011-05-13,-0.13448922462836144
2011-05-16,-0.14293864483484509
2011-05-17,-0.14802223692820837
2011-05-18,-0.15269437508389572
2011-05-19,-0.15376460499828803
2011-05-20,-0.14275652587882448
2011-05-23,-0.15488879608483452
2011-05-24,-0.14679462026169965
2011-05-25,-0.15081247920501684
2011-05-26,-0.14438885133648993
2011-05-27,-0.13729520558038155
2011-05-30,-0.13303227298019715
2011-05-31,-0.1216342292403857
2011-06-01,-0.1216342292403857
2011-06-02,-0.1216342292403857
2011-06-03,-0.1216342292403857
2011-06-06,-0.1216342292403857
2011-06-07,-0.1216342292403857
2011-06-08,-0.1216342292403857
2011-06-09,-0.1216342292403857
2011-06-10,-0.1216342292403857
2011-06-13,-0.1216342292403857
2011-06-14,-0.1216342292403857
2011-06-15,-0.1216342292403857
2011-06-16,-0.1216342292403857
2011-06-17,-0.1216342292403857
2011-06-20,-0.1216342292403857
2011-06-21,-0.1216342292403857
2011-06-22,-0.1216342292403857
2011-06-23,-0.1216342292403857
2011-06-24,-0.1216342292403857
2011-06-27,-0.1216342292403857
2011-06-28,-0.1216342292403857
2011-06-29,-0.1216342292403857
2011-06-30,-0.1216342292403857
2011-07-01,-0.1216342292403857
2011-07-04,-0.1216342292403857
2011-07-05,-0.1216342292403857
2011-07-06,-0.1216342292403857
2011-07-07,-0.1216342292403857
2011-07-08,-0.1216342292403857
2011-07-11,-0.1216342292403857
2011-07-12,-0.1216342292403857
2011-07-13,-0.1216342292403857
2011-07-14,-0.1216342292403857
2011-07-15,-0.1216342292403857
2011-07-18,-0.1216342292403857
2011-07-19,-0.1216342292403857
2011-07-20,-0.1216342292403857
2011-07-21,-0.1216342292403857
2011-07-22,-0.1216342292403857
2011-07-25,-0.1216342292403857
2011-07-26,-0.1216342292403857
2011-07-27,-0.1216342292403857
2011-07-28,-0.1216342292403857
2011-07-29,-0.1216342292403857
2011-08-01,-0.1216342292403857
2011-08-02,-0.1216342292403857
2011-08-03,-0.1216342292403857
2011-08-04,-0.1216342292403857
2011-08-05,-0.1216342292403857
2011-08-08,-0.1216342292403857
2011-08-09,-0.1216342292403857
2011-08-10,-0.1216342292403857
2011-08-11,-0.1216342292403857
2011-08-12,-0.1216342292403857
2011-08-16,-0.1216342292403857
2011-08-17,-0.1216342292403857
2011-08-18,-0.1216342292403857
2011-08-19,-0.1216342292403857
2011-08-22,-0.1216342292403857
2011-08-23,-0.1216342292403857
2011-08-24,-0.1216342292403857
2011-08-25,-0.1216342292403857
2011-08-26,-0.1216342292403857
2011-08-29,-0.1216342292403857
2011-08-30,-0.1216342292403857
2011-09-02,-0.1216342292403857
2011-09-05,-0.1216342292403857
2011-09-06,-0.1216342292403857
2011-09-07,-0.1216342292403857
2011-09-08,-0.1216342292403857
2011-09-09,-0.1216342292403857
2011-09-12,-0.1216342292403857
2011-09-13,-0.1216342292403857
2011-09-14,-0.1216342292403857
2011-09-15,-0.1216342292403857
2011-09-16,-0.1216342292403857
2011-09-19,-0.1216342292403857
2011-09-20,-0.1216342292403857
2011-09-21,-0.1216342292403857
2011-09-22,-0.1216342292403857
2011-09-23,-0.1216342292403857
2011-09-26,-0.1216342292403857
2011-09-27,-0.1216342292403857
2011-09-28,-0.1216342292403857
2011-09-29,-0.1216342292403857
2011-09-30,-0.1216342292403857
2011-10-03,-0.1216342292403857
2011-10-04,-0.1216342292403857
2011-10-05,-0.1216342292403857
2011-10-07,-0.1216342292403857
2011-10-10,-0.1216342292403857
2011-10-11,-0.1216342292403857
2011-10-12,-0.1216342292403857
2011-10-13,-0.1216342292403857
2011-10-14,-0.1216342292403857
2011-10-17,-0.1216342292403857
2011-10-18,-0.1216342292403857
2011-10-19,-0.1216342292403857
2011-10-20,-0.1216342292403857
2011-10-21,-0.1216342292403857
2011-10-24,-0.1216342292403857
2011-10-25,-0.1216342292403857
2011-10-26,-0.1216342292403857
2011-10-28,-0.1216342292403857
2011-10-31,-0.1216342292403857
2011-11-01,-0.1216342292403857
2011-11-02,-0.1216342292403857
2011-11-03,-0.1216342292403857
2011-11-04,-0.1216342292403857
2011-11-08,-0.1216342292403857
2011-11-09,-0.1216342292403857
2011-11-11,-0.1216342292403857
2011-11-14,-0.1216342292403857
2011-11-15,-0.1216342292403857
2011-11-16,-0.1216342292403857
2011-11-17,-0.1216342292403857
2011-11-18,-0.1216342292403857
2011-11-21,-0.1216342292403857
2011-11-22,-0.1216342292403857
2011-11-23,-0.1216342292403857
2011-11-24,-0.1216342292403857
2011-11-25,-0.1216342292403857
2011-11-28,-0.1216342292403857
2011-11-29,-0.1216342292403857
2011-11-30,-0.1216342292403857
2011-12-01,-0.1216342292403857
2011-12-02,-0.1216342292403857
2011-12-05,-0.1216342292403857
2011-12-07,-0.1216342292403857
2011-12-08,-0.1216342292403857
2011-12-09,-0.1216342292403857
2011-12-12,-0.1216342292403857
2011-12-13,-0.1216342292403857
2011-12-14,-0.1216342292403857
2011-12-15,-0.1216342292403857
2011-12-16,-0.1216342292403857
2011-12-19,-0.1216342292403857
2011-12-20,-0.1216342292403857
2011-12-21,-0.1216342292403857
2011-12-22,-0.1216342292403857
2011-12-23,-0.1216342292403857
2011-12-26,-0.1216342292403857
2011-12-27,-0.1216342292403857
2011-12-28,-0.1216342292403857
2011-12-29,-0.1216342292403857
2011-12-30,-0.1216342292403857
2012-01-02,-0.1216342292403857
2012-01-03,-0.1216342292403857
2012-01-04,-0.1216342292403857
2012-01-05,-0.1216342292403857
2012-01-06,-0.1216342292403857
2012-01-07,-0.1216342292403857
2012-01-09,-0.1216342292403857
2012-01-10,-0.1216342292403857
2012-01-11,-0.1216342292403857
2012-01-12,-0.1216342292403857
2012-01-13,-0.1216342292403857
2012-01-16,-0.1216342292403857
2012-01-17,-0.1216342292403857
2012-01-18,-0.1216342292403857
2012-01-19,-0.1216342292403857
2012-01-20,-0.1216342292403857
2012-01-23,-0.1216342292403857
2012-01-24,-0.1216342292403857
2012-01-25,-0.1216342292403857
2012-01-27,-0.1216342292403857
2012-01-30,-0.1216342292403857
2012-01-31,-0.1216342292403857
2012-02-01,-0.1216342292403857
2012-02-02,-0.1216342292403857
2012-02-03,-0.1216342292403857
2012-02-06,-0.1216342292403857
2012-02-07,-0.1216342292403857
2012-02-08,-0.1216342292403857
2012-02-09,-0.1216342292403857
2012-02-10,-0.1216342292403857
2012-02-13,-0.1216342292403857
2012-02-14,-0.1216342292403857
2012-02-15,-0.1216342292403857
2012-02-16,-0.1216342292403857
2012-02-17,-0.1216342292403857
2012-02-21,-0.1216342292403857
2012-02-22,-0.1216342292403857
2012-02-23,-0.1216342292403857
2012-02-24,-0.1216342292403857
2012-02-27,-0.1216342292403857
2012-02-28,-0.1216342292403857
2012-02-29,-0.1216342292403857
2012-03-01,-0.1216342292403857
2012-03-02,-0.1216342292403857
2012-03-03,-0.1216342292403857
2012-03-05,-0.1216342292403857
2012-03-06,-0.1216342292403857
2012-03-07,-0.1216342292403857
2012-03-09,-0.1216342292403857
2012-03-12,-0.1216342292403857
2012-03-13,-0.1216342292403857
2012-03-14,-0.1216342292403857
2012-03-15,-0.1216342292403857
2012-03-16,-0.1216342292403857
2012-03-19,-0.1216342292403857
2012-03-20,-0.1216342292403857
2012-03-21,-0.1216342292403857
2012-03-22,-0.1216342292403857
2012-03-23,-0.1216342292403857
2012-03-26,-0.1216342292403857
2012-03-27,-0.1216342292403857
2012-03-28,-0.1216342292403857
2012-03-29,-0.1216342292403857
2012-03-30,-0.1216342292403857
2012-04-02,-0.1216342292403857
2012-04-03,-0.1216342292403857
2012-04-04,-0.1216342292403857
2012-04-09,-0.1216342292403857
2012-04-10,-0.1216342292403857
2012-04-11,-0.1216342292403857
2012-04-12,-0.1216342292403857
2012-04-13,-0.1216342292403857
2012-04-16,-0.1216342292403857
2012-04-17,-0.1216342292403857
2012-04-18,-0.1216342292403857
2012-04-19,-0.1216342292403857
2012-04-20,-0.1216342292403857
2012-04-23,-0.1216342292403857
2012-04-24,-0.1216342292403857
2012-04-25,-0.1216342292403857
2012-04-26,-0.1216342292403857
2012-04-27,-0.1216342292403857
2012-04-28,-0.1216342292403857
2012-04-30,-0.1216342292403857
2012-05-02,-0.1216342292403857
2012-05-03,-0.1216342292403857
2012-05-04,-0.12928422009731733
2012-05-07,-0.11867898019035572
2012-05-08,-0.12946639316812614
2012-05-09,-0.13502151883367752
2012-05-10,-0.13080386634621655
2012-05-11,-0.13573176321100822
2012-05-14,-0.143161657314124
2012-05-15,-0.14077495948770413
2012-05-16,-0.14776671582558365
2012-05-17,-0.1471856067895858
2012-05-18,-0.15283758396113656
2012-05-21,-0.14975678367505252
2012-05-22,-0.15442871584541662
2012-05-23,-0.15573390518817365
2012-05-24,-0.14719713673077606
2012-05-25,-0.14550915334049652
2012-05-28,-0.1311912723702151
2012-05-29,-0.13568333745800842
2012-05-30,-0.14474356524545173
2012-05-31,-0.1477574918726312
2012-06-01,-0.15981089239311141
2012-06-04,-0.16703785953127548
2012-06-05,-0.16882500041579285
2012-06-06,-0.14972449983971925
2012-06-07,-0.14858303566186637
2012-06-08,-0.1439410813385974
2012-06-11,-0.14586427552916204
2012-06-12,-0.13542276078710447
2012-06-13,-0.13393539837353863
2012-06-14,-0.14358826513817013
2012-06-15,-0.13105060708769178
2012-06-18,-0.13783021250766725
2012-06-19,-0.13343038694939757
2012-06-20,-0.12453619031509633
2012-06-21,-0.12180590024120153
2012-06-22,-0.12436785317371601
2012-06-25,-0.12562461676347347
2012-06-26,-0.12351463752562397
2012-06-27,-0.1221379625474861
2012-06-28,-0.11827773823692866
2012-06-29,-0.10485458070302489
2012-07-02,-0.09881289151923733
2012-07-03,-0.09599036191581889
2012-07-04,-0.09674442006967332
2012-07-05,-0.09166432798116797
2012-07-06,-0.09759763571776547
2012-07-09,-0.10561325083335549
2012-07-10,-0.09905732627247466
2012-07-11,-0.10170229478156012
2012-07-12,-0.10832048102486946
2012-07-13,-0.10958646856757914
2012-07-16,-0.11185325500561849
2012-07-17,-0.11334292340742269
2012-07-18,-0.10829972713072678
2012-07-19,-0.10619435986935333
2012-07-20,-0.10691844017611274
2012-07-23,-0.11623002068150745
2012-07-24,-0.109422743402675
2012-07-25,-0.10963720030881707
2012-07-26,-0.11618620690498371
2012-07-27,-0.11302008505409045
2012-07-30,-0.10387914767831419
2012-07-31,-0.10160774926379867
2012-08-01,-0.09497572709106061
2012-08-02,-0.0898841050613649
2012-08-03,-0.09005244220274522
2012-08-06,-0.08482246087876433
2012-08-07,-0.08157101746306172
2012-08-08,-0.07795292191750358
2012-08-09,-0.07596285406803449
2012-08-10,-0.07231708666361925
2012-08-13,-0.06591105133821373
2012-08-14,-0.06081712332027989
2012-08-16,-0.06185481802741899
2012-08-17,-0.05815370690528954
2012-08-21,-0.051157338590934076
2012-08-22,-0.051699245826884344
2012-08-23,-0.04965383425970127
2012-08-24,-0.05215352550978747
2012-08-27,-0.054881509595444244
2012-08-28,-0.06299167022879582
2012-08-29,-0.069370033695344
2012-08-30,-0.06376648227679316
2012-08-31,-0.06842457851772843
2012-09-03,-0.06592258127940431
2012-09-04,-0.06356124932360319
2012-09-05,-0.06278643727560618
2012-09-06,-0.055372685090156804
2012-09-07,-0.040517508860401175
2012-09-08,-0.03610384737270278
2012-09-10,-0.03317293632209428
2012-09-11,-0.029817723435678123
2012-09-12,-0.023506233628034057
2012-09-13,-0.02441479299384053
2012-09-14,-0.014005562087116341
2012-09-17,-0.017845032503530978
2012-09-18,-0.017561395950246306
2012-09-20,-0.020109512953332298
2012-09-21,-0.011441303166363603
2012-09-24,-0.014941793311779694
2012-09-25,-0.01079332047146142
2012-09-26,-0.0030820958032986567
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-03,0.0
2012-10-04,-0.00728669323858222
2012-10-05,-0.018349360275316196
2012-10-08,-0.021322883915655066
2012-10-09,-0.01117857650397358
2012-10-10,-0.017034233627789774
2012-10-11,-0.014172161398257832
2012-10-12,-0.005173574489675481
2012-10-15,-0.0002942317245314685
2012-10-16,-0.0055213028913944084
2012-10-17,-0.00170074852891966
2012-10-18,0.0
2012-10-19,-0.004248373323454069
2012-10-22,0.0
2012-10-23,0.0
2012-10-25,0.0
2012-10-26,-0.012744942009304872
2012-10-29,-0.01711937783437356
2012-10-30,-0.019754660114422617
2012-10-31,-0.009140513097298353
2012-11-01,-0.004310268582313426
2012-11-02,-0.0007257536421965138
2012-11-05,-0.0013718513968349333
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,-0.004601459859305601
2012-11-12,0.0
2012-11-13,0.0
2012-11-15,-0.00017678042591529053
2012-11-16,-0.01119467371820737
2012-11-19,-0.020796193718527034
2012-11-20,-0.025006975670752163
2012-11-21,-0.019024129690074165
2012-11-22,-0.009264998225685384
2012-11-23,-0.006800721686118116
2012-11-26,0.0
2012-11-27,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,-0.001232008372940907
2012-12-06,-0.005250947205539536
2012-12-07,-0.00945088225987234
2012-12-10,-0.006941616458557065
2012-12-11,-0.009189671803505939
2012-12-12,-0.009051867861958218
2012-12-13,-0.021158046965681687
2012-12-14,-0.01539290594839704
2012-12-17,-0.01553070988994476
2012-12-18,-0.004788172774969124
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,-0.014319941189096408
2012-12-24,-0.008760290062484577
2012-12-26,-0.004832698585194861
2012-12-27,-0.012239423493097368
2012-12-28,-0.010056518115208357
2012-12-31,-0.005449072430170898
2013-01-01,0.0
2013-01-02,0.0
2013-01-03,-0.0005567326992180766
2013-01-04,-0.00015702717157428658
2013-01-07,-0.004072509891349552
2013-01-08,-0.0005689685827173774
2013-01-09,-0.004221379807257897
2013-01-10,-0.008495781776346023
2013-01-11,-0.02260579476495317
2013-01-14,-0.021155842570286354
2013-01-15,-0.01452399371366675
2013-01-16,-0.017856232653308934
2013-01-17,-0.019369403579388877
2013-01-18,-0.019648789585956172
2013-01-21,-0.016975249041359497
2013-01-22,-0.025057050092646027
2013-01-23,-0.030308283427761484
2013-01-24,-0.038310551236302226
2013-01-25,-0.02758783866308412
2013-01-28,-0.02650088434556308
2013-01-29,-0.028566709343027852
2013-01-30,-0.02542412659762494
2013-01-31,-0.019762991165283017
2013-02-01,-0.018198837391289358
2013-02-04,-0.021526997703098405
2013-02-05,-0.02340112719240761
2013-02-06,-0.020656210660731644
2013-02-07,-0.029933049667116185
2013-02-08,-0.03820450691264177
2013-02-11,-0.036010205138434226
2013-02-12,-0.03043064226275416
2013-02-13,-0.03542492204438452
2013-02-14,-0.0400602825767018
2013-02-15,-0.04088212608507136
2013-02-18,-0.038379887909465005
2013-02-19,-0.024284150118273562
2013-02-20,-0.02191854597507603
2013-02-21,-0.030722264152820866
2013-02-22,-0.02959452355696901
2013-02-25,-0.03386688621214051
2013-02-26,-0.044985225685169494
2013-02-27,-0.04187731127634764
2013-02-28,-0.054592433546034935
2013-03-01,-0.0475302894530234
2013-03-04,-0.06135275917939709
2013-03-05,-0.04728353246912087
2013-03-06,-0.044432571613784555
2013-03-07,-0.037949592673073074
2013-03-08,-0.02664771494755469
2013-03-11,-0.024579850636173295
2013-03-12,-0.025008106558648824
2013-03-13,-0.035616617552540086
2013-03-14,-0.035261776931060584
2013-03-15,-0.03802300797406888
2013-03-18,-0.03809030533331492
2013-03-19,-0.046851197918812426
2013-03-20,-0.05234307029608076
2013-03-21,-0.05866494343738471
2013-03-22,-0.06240708447425336
2013-03-25,-0.06492971578902518
2013-03-26,-0.06262733037724066
2013-03-28,-0.05484938709952025
2013-04-01,-0.05262449561656468
2013-04-02,-0.04896596645027429
2013-04-03,-0.0521432175322587
2013-04-04,-0.07249760973334118
2013-04-05,-0.07538527823917551
2013-04-08,-0.07216112293711041
2013-04-09,-0.08419919298650325
2013-04-10,-0.0769535106410022
2013-04-11,-0.06711382099364993
2013-04-12,-0.0704807282698735
2013-04-15,-0.07260161474308502
2013-04-16,-0.06670595821033998
2013-04-17,-0.06094285708217073
2013-04-18,-0.0585425846023917
2013-04-22,-0.049950955071967784
2013-04-23,-0.049092403913100435
2013-04-25,-0.04337620700501177
2013-04-26,-0.04866414799062513
2013-04-29,-0.03926087152141444
2013-04-30,-0.02692914026803861
2013-05-02,-0.012757947861934738
2013-05-03,-0.016137091021657723
2013-05-06,-0.006434035406714389
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,0.0
2013-05-11,0.0
2013-05-13,-0.010648517175426697
2013-05-14,-0.007818631797035902
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,0.0
2013-05-20,-0.0071248648552053595
2013-05-21,-0.010101248189592793
2013-05-22,-0.009861723937089284
2013-05-23,-0.022505463167599715
2013-05-24,-0.020710994587369025
2013-05-27,-0.007464518098509565
2013-05-28,-0.0022205076195198625
2013-05-29,0.0
2013-05-30,0.0
2013-05-31,-0.0010778818759907827
2013-06-03,-0.005383530024266725
2013-06-04,0.0
2013-06-05,-0.0035017927382666736
2013-06-06,-0.008877948719003603
2013-06-07,-0.01311470961666239
2013-06-10,-0.013888564980254925
2013-06-11,-0.021187693208713054
2013-06-12,-0.026803005495284027
2013-06-13,-0.03947440098405919
2013-06-14,-0.029610661638569402
2013-06-17,-0.018205044646524837
2013-06-18,-0.013849677776054059
2013-06-19,-0.009865683705699735
2013-06-20,-0.031065043075673038
2013-06-21,-0.04397753923049197
2013-06-24,-0.06381390209323312
2013-06-25,-0.0731196100584438
2013-06-26,-0.07458371329659752
2013-06-27,-0.06584964723313613
2013-06-28,-0.05114250660445796
2013-07-01,-0.035968719525372284
2013-07-02,-0.036824238017786226
2013-07-03,-0.04421669553632579
2013-07-04,-0.033240782150698145
2013-07-05,-0.032686639490839164
2013-07-08,-0.033361332483720085
2013-07-09,-0.030069530648136666
2013-07-10,-0.03265164100705864
2013-07-11,-0.025900822357829312
2013-07-12,-0.01946499006262503
2013-07-15,-0.006781928412589844
2013-07-16,-0.010297331672326715
2013-07-17,-0.015531549357731489
2013-07-18,-0.009634304840705932
2013-07-19,-0.008899336681314152
2013-07-22,-0.012202804678157597
2013-07-23,-0.012010313017364549
2013-07-24,-0.020676326473474838
2013-07-25,-0.03246887114731567
2013-07-26,-0.03718977773727217
2013-07-29,-0.05479401507889714
2013-07-30,-0.07485786808621187
2013-07-31,-0.08184784304127513
2013-08-01,-0.08457189169552914
2013-08-02,-0.09122938105467693
2013-08-05,-0.09225405888536353
2013-08-06,-0.11069242675709201
2013-08-07,-0.11131267766409203
2013-08-08,-0.10349440525955544
2013-08-12,-0.08374359424605582
2013-08-13,-0.06597991936720826
2013-08-14,-0.05819664544645231
2013-08-16,-0.07858131788842204
2013-08-19,-0.09532225929679317
2013-08-20,-0.10946747982477223
2013-08-21,-0.11929427632627132
2013-08-22,-0.1150964026328134
2013-08-23,-0.10023565754754282
2013-08-26,-0.09419258601476477
2013-08-27,-0.11384034593713299
2013-08-28,-0.12398407315286708
2013-08-29,-0.10618345543002894
2013-08-30,-0.10108923167974648
2013-09-02,-0.09277709178186189
2013-09-03,-0.10527349485173432
2013-09-04,-0.09321457282911894
2013-09-05,-0.07855604120569193
2013-09-06,-0.07128607838038414
2013-09-10,-0.04488944416899665
2013-09-11,-0.03859555016912486
2013-09-12,-0.04086850725465152
2013-09-13,-0.04780404012383388
2013-09-16,-0.05194552737120084
2013-09-17,-0.05194747173141101
2013-09-18,-0.04434696767039792
2013-09-19,-0.032793579302390796
2013-09-20,-0.03848472163715311
2013-09-23,-0.039120527425833385
2013-09-24,-0.03785863764952291
2013-09-25,-0.03566734369281732
2013-09-26,-0.03411185552479212
2013-09-27,-0.029945091594694828
2013-09-30,-0.0317144593858234
2013-10-01,-0.030905605538450343
2013-10-03,-0.02027967699062827
2013-10-04,-0.01990247110988219
2013-10-07,-0.012815278144317377
2013-10-08,-0.01162532969577823
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,-0.004510094616776761
2013-10-17,-0.018295088693872086
2013-10-18,-0.006216461624652947
2013-10-21,-0.004104090345542599
2013-10-22,-0.0001742754183127193
2013-10-23,-0.0033782619549870274
2013-10-24,-0.011986701573845404
2013-10-25,-0.015221329942310735
2013-10-28,-0.026053217480523028
2013-10-29,-0.010933388606020666
2013-10-30,-0.005304867128862689
2013-10-31,-0.004544566677541884
2013-11-01,-0.00420367629886409
2013-11-03,0.0
2013-11-05,-0.015379329597569713
2013-11-06,-0.010548116588825929
2013-11-07,-0.015251438933173933
2013-11-08,-0.011924372842995967
2013-11-11,-0.01799249854619489
2013-11-12,-0.021443637668995597
2013-11-13,-0.022779808789548994
2013-11-14,-0.016278381880113435
2013-11-18,-0.005474483962495946
2013-11-19,-0.00627809545071456
2013-11-20,-0.016186758717561256
2013-11-21,-0.02855015921445314
2013-11-22,-0.026788322151209187
2013-11-25,-0.017891331304210056
2013-11-26,-0.013283449754187382
2013-11-27,-0.014329480859991972
2013-11-28,-0.00957080285493539
2013-11-29,-0.005707359500649711
2013-12-02,0.0
2013-12-03,-0.003383857025341608
2013-12-04,-0.00994838774173068
2013-12-05,-0.013525933553034553
2013-12-06,-0.011289017966136572
2013-12-09,-0.006327167008102097
2013-12-10,-0.0009380613751509559
2013-12-11,-0.004145319801526548
2013-12-12,-0.010088907057036689
2013-12-13,-0.013772791809653073
2013-12-16,-0.010453497712965776
2013-12-17,-0.008679916084644135
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,-0.0013829645571429294
2013-12-26,-0.0030417814824442724
2013-12-27,0.0
2013-12-30,-0.001779228220541329
2013-12-31,0.0
2014-01-01,0.0
2014-01-02,-0.011858063145986364
2014-01-03,-0.002298188089593478
2014-01-06,-0.0015914768959085501
2014-01-07,-0.00603549715541829
2014-01-08,-0.0025515027512261756
2014-01-09,-0.004212732959758214
2014-01-10,-0.00031205429331537804
2014-01-13,0.0
2014-01-14,-0.000987141530333746
2014-01-15,0.0
2014-01-16,-0.005483839803116286
2014-01-17,-0.018714082684759936
2014-01-20,-0.0015485501675133184
2014-01-21,-0.0036978939731302507
2014-01-22,-0.001521158360304864
2014-01-23,-0.006163156621883714
2014-01-24,-0.014862794591262829
2014-01-27,-0.028982358146938503
2014-01-28,-0.03173066947017844
2014-01-29,-0.026058739257564745
2014-01-30,-0.03550343438301151
2014-01-31,-0.021471524610402692
2014-02-03,-0.024842543017513097
2014-02-04,-0.027824597762264536
2014-02-05,-0.02331590629576652
2014-02-06,-0.01781197916736421
2014-02-07,-0.01775902167342802
2014-02-10,-0.021942663694386688
2014-02-11,-0.018306857817595446
2014-02-12,-0.01648438957799847
2014-02-13,-0.024194270246914895
2014-02-14,-0.021022298972185438
2014-02-17,-0.01965453473224732
2014-02-18,-0.01641682312021786
2014-02-19,-0.009819049823961201
2014-02-20,-0.013538857242858193
2014-02-21,-0.008087887608392075
2014-02-24,-0.005723061586069167
2014-02-25,-0.0010518453968014763
2014-02-26,0.0
2014-02-28,0.0
2014-03-03,-0.008287939789433874
2014-03-04,-0.006526234700525713
2014-03-05,-0.004528554799095086
2014-03-06,-0.0009997406179385049
2014-03-07,-0.012594930451580666
2014-03-10,-0.019940772325371503
2014-03-11,-0.02135481986605936
2014-03-12,-0.015273514773877617
2014-03-13,-0.02124493846480857
2014-03-14,-0.022626561985455318
2014-03-18,-0.019223841215570303
2014-03-19,-0.017217154641906096
2014-03-20,-0.013936924614399104
2014-03-21,-0.010429726446603449
2014-03-22,-0.006702765476305994
2014-03-24,-0.009656953968953608
2014-03-25,-0.009161586996101034
2014-03-26,-0.017943092423940765
2014-03-27,-0.01276965989291401
2014-03-28,-0.008628391999867091
2014-03-31,-0.004908636367356611
2014-04-01,-0.000922283236728938
2014-04-02,0.0
2014-04-03,-0.0007403215489637516
2014-04-04,0.0
2014-04-07,-0.005508412871240043
2014-04-09,-0.002044102872515663
2014-04-10,-0.00997344453711757
2014-04-11,-0.008507022911182438
2014-04-15,-0.00894606065858361
2014-04-16,-0.019106140675365757
2014-04-17,-0.0038624656886750985
2014-04-21,0.0
2014-04-22,-0.0012748499007719793
2014-04-23,0.0
2014-04-25,-0.0022622333424155983
2014-04-28,-0.0012231129922588568
2014-04-29,-0.005143032424469229
2014-04-30,-0.010392955812445148
2014-05-02,-0.000150698735435828
2014-05-05,-0.00637140234935929
2014-05-06,-0.001787357094704789
2014-05-07,-0.004422832653955711
2014-05-08,-2.4532352280282055e-05
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,-0.003286667399304055
2014-05-16,-0.009503242810572798
2014-05-19,-0.01691935703144609
2014-05-20,-0.0021560676017456926
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-26,-0.012134415195091175
2014-05-27,-0.0034573852423082085
2014-05-28,0.0
2014-05-29,-0.0007067797580321278
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,-0.00946058125203586
2014-06-16,-0.003822019075138905
2014-06-17,0.0
2014-06-18,-0.0022153628444401274
2014-06-19,-0.0002863498881627846
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-04,0.0
2014-07-07,0.0
2014-07-08,-0.024923308182984827
2014-07-09,-0.04231440282043719
2014-07-10,-0.04389153988208183
2014-07-11,-0.050959555570586845
2014-07-14,-0.05050103597480726
2014-07-15,-0.030384375938293018
2014-07-16,-0.017027685917577196
2014-07-17,-0.0012052109498976726
2014-07-18,-0.005334726442538962
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,-0.002391993195966058
2014-07-24,-0.008525888380899627
2014-07-25,-0.014075199632462398
2014-07-28,-0.012342628409646061
2014-07-30,-0.005530954751239436
2014-07-31,-0.0026588684698962695
2014-08-01,-0.010742788804551817
2014-08-04,0.0
2014-08-05,0.0
2014-08-06,0.0
2014-08-07,-0.003495934530629574
2014-08-08,-0.014348482495697867
2014-08-11,-0.0022964866880580415
2014-08-12,0.0
2014-08-13,-0.002002060632355973
2014-08-14,0.0
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,-0.003159580477116286
2014-09-01,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,0.0
