index_name,tradedate,open,high,low,close
NSE500,2002-11-04 00:00:00,698.8,701.35,698.8,700.7
NSE500,2002-11-05 00:00:00,699.95,699.95,695.8,698.4
NSE500,2002-11-07 00:00:00,698.35,701.5,696.2,697.25
NSE500,2002-11-08 00:00:00,693.8,698.65,693.8,696.35
NSE500,2002-11-11 00:00:00,696.75,697.15,692.7,693.85
NSE500,2002-11-12 00:00:00,693.8,697.75,693.2,696.6
NSE500,2002-11-13 00:00:00,698.35,700.6,695.75,698.25
NSE500,2002-11-14 00:00:00,700.1,700.85,696.8,697.75
NSE500,2002-11-15 00:00:00,702.9,706.85,702.75,705.9
NSE500,2002-11-18 00:00:00,707.05,713,707.05,711.45
NSE500,2002-11-20 00:00:00,710.15,715.55,709.15,710.2
NSE500,2002-11-21 00:00:00,714.05,717.2,711.3,712
NSE500,2002-11-22 00:00:00,716.9,723.1,716.9,719.15
NSE500,2002-11-25 00:00:00,719.45,727.6,719.35,725.65
NSE500,2002-11-26 00:00:00,729.8,735.05,729.8,731.4
NSE500,2002-11-27 00:00:00,731.2,735.65,727.1,728.75
NSE500,2002-11-28 00:00:00,735.7,738.4,734.6,737.5
NSE500,2002-11-29 00:00:00,740.75,742.95,733.9,741.55
NSE500,2002-12-02 00:00:00,745.45,759.4,745.45,757.8
NSE500,2002-12-03 00:00:00,759.3,764.8,745.45,747.3
NSE500,2002-12-04 00:00:00,742.8,743.5,735.6,736.75
NSE500,2002-12-05 00:00:00,739.7,747.2,739.7,743.55
NSE500,2002-12-06 00:00:00,758.2,763.65,755.5,762.5
NSE500,2002-12-09 00:00:00,770.55,773.6,749.85,751.85
NSE500,2002-12-10 00:00:00,749.1,755.25,743.85,754
NSE500,2002-12-11 00:00:00,761.7,762.55,754.3,757.65
NSE500,2002-12-12 00:00:00,758.7,763.15,756.4,761.3
NSE500,2002-12-13 00:00:00,764.35,769,762.7,768.45
NSE500,2002-12-16 00:00:00,773.35,774.6,762.35,764
NSE500,2002-12-17 00:00:00,768.2,768.2,756.1,759.5
NSE500,2002-12-18 00:00:00,761.05,765.8,760.4,762.8
NSE500,2002-12-19 00:00:00,761.6,764.55,758.2,761.2
NSE500,2002-12-20 00:00:00,762.85,767.35,761.65,764.15
NSE500,2002-12-23 00:00:00,765.85,766.25,760.75,762.25
NSE500,2002-12-24 00:00:00,762.95,767.6,761.35,766.75
NSE500,2002-12-26 00:00:00,770.15,775.55,770.15,772.25
NSE500,2002-12-27 00:00:00,775.05,778.2,773.3,774.3
NSE500,2002-12-30 00:00:00,771.9,765.95,770.85,770.85
NSE500,2002-12-31 00:00:00,771.65,776.2,771.65,772.85
NSE500,2003-01-01 00:00:00,774.95,778.2,774.4,777.15
NSE500,2003-01-02 00:00:00,779.2,782.25,774.9,775.95
NSE500,2003-01-03 00:00:00,781.65,781.65,772.85,773.95
NSE500,2003-01-06 00:00:00,775.1,776,769.35,771.15
NSE500,2003-01-07 00:00:00,774.35,775.25,769.2,771.2
NSE500,2003-01-08 00:00:00,773.6,776.35,772.45,774.65
NSE500,2003-01-09 00:00:00,776.3,786.25,776.3,783.65
NSE500,2003-01-10 00:00:00,783.5,786.6,771.25,772.6
NSE500,2003-01-13 00:00:00,771.75,772.75,767.4,769.3
NSE500,2003-01-14 00:00:00,768.9,773.85,768.9,772.35
NSE500,2003-01-15 00:00:00,773.95,778.55,773.95,776
NSE500,2003-01-16 00:00:00,775.65,780.9,775.65,779.5
NSE500,2003-01-17 00:00:00,778.85,782.25,777.95,780.15
NSE500,2003-01-20 00:00:00,777.9,781.25,774.2,775.25
NSE500,2003-01-21 00:00:00,778.05,779.3,775.3,777.55
NSE500,2003-01-22 00:00:00,778.85,781.8,777.4,778.8
NSE500,2003-01-23 00:00:00,777.95,779.45,771.4,772.5
NSE500,2003-01-24 00:00:00,773.8,775.5,759.3,760.75
NSE500,2003-01-27 00:00:00,759.35,759.35,741.25,745.25
NSE500,2003-01-28 00:00:00,745.35,752.85,739.55,751.95
NSE500,2003-01-29 00:00:00,752,758.3,748.15,750.35
NSE500,2003-01-30 00:00:00,752.65,755.7,746.8,747.9
NSE500,2003-01-31 00:00:00,746.65,750.35,742.15,749.1
NSE500,2003-02-03 00:00:00,752,757.4,750.8,756.85
NSE500,2003-02-04 00:00:00,756.15,761.15,755.5,757.1
NSE500,2003-02-05 00:00:00,753.15,758.3,749.9,753.1
NSE500,2003-02-06 00:00:00,752.25,763.15,752.25,762.5
NSE500,2003-02-07 00:00:00,763.55,764.1,758.15,759.1
NSE500,2003-02-10 00:00:00,758.55,759.3,751.2,751.7
NSE500,2003-02-11 00:00:00,755.2,756.3,749,750.55
NSE500,2003-02-12 00:00:00,751.65,751.95,745.35,747.25
NSE500,2003-02-14 00:00:00,747,747.85,739.8,740.65
NSE500,2003-02-17 00:00:00,750.75,757.55,750.35,756.5
NSE500,2003-02-18 00:00:00,759.3,761.95,757.65,758.35
NSE500,2003-02-19 00:00:00,754.9,764.6,754.9,762.45
NSE500,2003-02-20 00:00:00,761.65,763.6,758.3,762.85
NSE500,2003-02-21 00:00:00,762.55,764.7,760.2,763.2
NSE500,2003-02-24 00:00:00,765.45,768.75,765.45,765.95
NSE500,2003-02-25 00:00:00,765.7,765.7,756.1,756.55
NSE500,2003-02-26 00:00:00,758.7,759.1,752.25,752.9
NSE500,2003-02-27 00:00:00,751.75,760.4,751.4,757.9
NSE500,2003-02-28 00:00:00,763.85,768.45,758.55,762
NSE500,2003-03-03 00:00:00,767.95,769.25,761,761.65
NSE500,2003-03-04 00:00:00,760.6,760.6,752.3,752.85
NSE500,2003-03-05 00:00:00,751,751,740.9,747.95
NSE500,2003-03-06 00:00:00,747.5,747.5,739.95,741.2
NSE500,2003-03-07 00:00:00,735.95,735.95,727.65,729.75
NSE500,2003-03-10 00:00:00,729.25,731.9,721.3,722.05
NSE500,2003-03-11 00:00:00,717.05,727.2,716.25,726.45
NSE500,2003-03-12 00:00:00,727.9,729.9,719.15,719.85
NSE500,2003-03-13 00:00:00,722.85,722.85,715.15,718.05
NSE500,2003-03-17 00:00:00,715.3,715.3,707.55,713.4
NSE500,2003-03-19 00:00:00,715.75,721.3,715.75,718.15
NSE500,2003-03-20 00:00:00,718.15,730.8,715.55,728.95
NSE500,2003-03-21 00:00:00,730.7,735.05,728.95,733.35
NSE500,2003-03-22 00:00:00,736.95,739.25,736.15,737.05
NSE500,2003-03-24 00:00:00,738.15,738.15,722.5,723.5
NSE500,2003-03-25 00:00:00,716.55,722.65,714.85,721.6
NSE500,2003-03-26 00:00:00,723.05,727.55,721.3,722.15
NSE500,2003-03-27 00:00:00,720.55,724.25,716.4,717.65
NSE500,2003-03-28 00:00:00,717.35,719.9,714.35,716.15
NSE500,2003-03-31 00:00:00,711.4,711.4,699.55,701.35
NSE500,2003-04-01 00:00:00,701.2,710.2,701.2,706.2
NSE500,2003-04-02 00:00:00,708.35,718.25,708.35,717.15
NSE500,2003-04-03 00:00:00,721.2,725.85,721.2,725.15
NSE500,2003-04-04 00:00:00,725,732.85,724.15,732
NSE500,2003-04-07 00:00:00,735.35,744.8,735.35,744
NSE500,2003-04-08 00:00:00,739.65,740.8,736.05,737.9
NSE500,2003-04-09 00:00:00,737.85,737.85,728.95,730.5
NSE500,2003-04-10 00:00:00,727.65,727.85,703.6,705.9
NSE500,2003-04-11 00:00:00,702.8,709.6,693.1,700.85
NSE500,2003-04-15 00:00:00,703.95,707.15,694.6,701.8
NSE500,2003-04-16 00:00:00,702,707.1,701.55,705.9
NSE500,2003-04-17 00:00:00,698.6,701.05,694.05,696.1
NSE500,2003-04-21 00:00:00,696.95,703,696.95,702.35
NSE500,2003-04-22 00:00:00,701.2,703.7,698.15,700.6
NSE500,2003-04-23 00:00:00,703.95,705.25,693.85,695.1
NSE500,2003-04-24 00:00:00,695.05,699,691.95,692.6
NSE500,2003-04-25 00:00:00,691.7,693.65,687.45,689.2
NSE500,2003-04-28 00:00:00,688.5,695.45,687.75,694.6
NSE500,2003-04-29 00:00:00,697.65,699.1,693.75,694.85
NSE500,2003-04-30 00:00:00,695.4,698.05,695.1,697.2
NSE500,2003-05-02 00:00:00,698.9,703.5,697.1,702.75
NSE500,2003-05-05 00:00:00,709.25,713.7,707.85,712.2
NSE500,2003-05-06 00:00:00,712.85,719.3,712.65,716.85
NSE500,2003-05-07 00:00:00,717.95,721.5,716.85,717.1
NSE500,2003-05-08 00:00:00,716.35,718.05,709.7,711.2
NSE500,2003-05-09 00:00:00,710.95,712,709,710.35
NSE500,2003-05-12 00:00:00,712.9,718.1,712.9,715.75
NSE500,2003-05-13 00:00:00,717.45,723.4,717.45,722.65
NSE500,2003-05-14 00:00:00,723.2,730.7,723.2,730.05
NSE500,2003-05-15 00:00:00,732.25,741.15,732.05,740.2
NSE500,2003-05-16 00:00:00,742.4,751,742.4,750.25
NSE500,2003-05-19 00:00:00,750.6,756.25,744.45,745.25
NSE500,2003-05-20 00:00:00,743.05,756.05,740.05,754.2
NSE500,2003-05-21 00:00:00,758.9,764.5,755.18,757.8
NSE500,2003-05-22 00:00:00,759.65,764.85,759.15,761.15
NSE500,2003-05-23 00:00:00,766.65,770.15,762.55,769.05
NSE500,2003-05-26 00:00:00,773.9,785.15,772.65,784.1
NSE500,2003-05-27 00:00:00,786.1,792,777.5,778.6
NSE500,2003-05-28 00:00:00,782.65,786.95,778.05,786.15
NSE500,2003-05-29 00:00:00,788.2,796.2,786.5,795.05
NSE500,2003-05-30 00:00:00,798.3,813.5,796.35,807.2
NSE500,2003-06-02 00:00:00,806.95,818.85,805.6,810.95
NSE500,2003-06-03 00:00:00,812,814.15,805.55,812.2
NSE500,2003-06-04 00:00:00,813.65,827.1,813.65,824.15
NSE500,2003-06-05 00:00:00,828.1,835.8,822.1,825.65
NSE500,2003-06-06 00:00:00,828.6,833.5,827.25,831.09
NSE500,2003-06-09 00:00:00,832.7,837.25,830.75,835.55
NSE500,2003-06-10 00:00:00,834.75,838.8,819,820.6
NSE500,2003-06-11 00:00:00,824.35,831.2,819.25,827.8
NSE500,2003-06-12 00:00:00,832.4,838.8,832.4,836.2
NSE500,2003-06-13 00:00:00,841.25,844.15,836.8,840.1
NSE500,2003-06-16 00:00:00,841.05,843.8,833.9,837.95
NSE500,2003-06-17 00:00:00,844.7,857.25,844.7,856.4
NSE500,2003-06-18 00:00:00,859.8,868.2,857.05,862
NSE500,2003-06-19 00:00:00,867.25,872.55,863.9,867.45
NSE500,2003-06-20 00:00:00,866.95,873.4,863.3,872.8
NSE500,2003-06-23 00:00:00,877.1,880.25,860.05,861.8
NSE500,2003-06-24 00:00:00,858.65,868.1,858.65,862.95
NSE500,2003-06-25 00:00:00,868,879.1,868,877
NSE500,2003-06-26 00:00:00,881.25,886.45,878,880
NSE500,2003-06-27 00:00:00,884.15,888.95,874.15,888.15
NSE500,2003-06-30 00:00:00,891.3,900.95,890.2,894.5
NSE500,2003-07-01 00:00:00,897.85,900.7,889.9,894
NSE500,2003-07-02 00:00:00,895.25,906.9,895.25,898.15
NSE500,2003-07-03 00:00:00,905.6,912.95,895,907.45
NSE500,2003-07-04 00:00:00,908.75,915.2,904.15,908.85
NSE500,2003-07-07 00:00:00,915.75,920,909.35,915.7
NSE500,2003-07-08 00:00:00,923.65,923.85,910.55,912.5
NSE500,2003-07-09 00:00:00,914.65,915.5,902.35,904.7
NSE500,2003-07-10 00:00:00,911.9,916.05,909.6,914.8
NSE500,2003-07-11 00:00:00,915.3,924.35,913.2,915.5
NSE500,2003-07-14 00:00:00,923.25,926.45,922,924.7
NSE500,2003-07-15 00:00:00,927.95,928.5,905.5,915
NSE500,2003-07-16 00:00:00,914.35,927.75,908.6,926.55
NSE500,2003-07-17 00:00:00,928.8,935.55,910.2,914
NSE500,2003-07-18 00:00:00,906.75,913.7,896.1,904.3
NSE500,2003-07-21 00:00:00,907.9,909,885.6,887.5
NSE500,2003-07-22 00:00:00,880.85,889.1,875.6,880
NSE500,2003-07-23 00:00:00,887.65,893.5,880.7,886.35
NSE500,2003-07-24 00:00:00,892.1,903.45,889.85,901.55
NSE500,2003-07-25 00:00:00,905.05,919.5,904,918.9
NSE500,2003-07-28 00:00:00,922.75,932.4,922.05,924.6
NSE500,2003-07-29 00:00:00,923.3,927.8,914.2,926.6
NSE500,2003-07-30 00:00:00,930.95,939.4,930.2,937.9
NSE500,2003-07-31 00:00:00,940.9,950.5,935.3,938.55
NSE500,2003-08-01 00:00:00,942.85,947.85,934.4,945.25
NSE500,2003-08-04 00:00:00,945.35,962.3,942.4,960.95
NSE500,2003-08-05 00:00:00,964.15,976.2,945.15,946.65
NSE500,2003-08-06 00:00:00,941,957.3,936.55,941.5
NSE500,2003-08-07 00:00:00,944.2,965.95,944.2,964.4
NSE500,2003-08-08 00:00:00,971.1,986.6,971.1,985.6
NSE500,2003-08-11 00:00:00,983.5,1004.25,983.5,998.45
NSE500,2003-08-12 00:00:00,1006.25,1009.8,993.3,996.4
NSE500,2003-08-13 00:00:00,1002.65,1010.1,991.75,1008.55
NSE500,2003-08-14 00:00:00,1007.7,1019,1003.3,1007.2
NSE500,2003-08-18 00:00:00,1010,1031.9,1010,1030.15
NSE500,2003-08-19 00:00:00,1044,1049.4,1018.8,1023.55
NSE500,2003-08-20 00:00:00,1033.05,1037.8,1024.85,1030.55
NSE500,2003-08-21 00:00:00,1034.9,1045.25,1034.9,1042.35
NSE500,2003-08-22 00:00:00,1050.95,1059,1043.7,1053.05
NSE500,2003-08-25 00:00:00,1066.2,1066.25,999.85,1020.35
NSE500,2003-08-26 00:00:00,1025.7,1065.2,1025.1,1062.05
NSE500,2003-08-27 00:00:00,1062.75,1088.35,1062.75,1085.7
NSE500,2003-08-28 00:00:00,1091.55,1094.35,1080.7,1086.05
NSE500,2003-08-29 00:00:00,1094.75,1105.6,1094.75,1100.45
NSE500,2003-09-01 00:00:00,1106,1123.3,1106,1121.85
NSE500,2003-09-02 00:00:00,1129.9,1130.45,1111.65,1124.15
NSE500,2003-09-03 00:00:00,1127.5,1132.65,1097.85,1102.4
NSE500,2003-09-04 00:00:00,1109.2,1119.3,1098.1,1110.35
NSE500,2003-09-05 00:00:00,1110.75,1129.05,1110.75,1127.55
NSE500,2003-09-08 00:00:00,1136.15,1145.95,1136.15,1144.8
NSE500,2003-09-09 00:00:00,1153.75,1157,1132.25,1138.05
NSE500,2003-09-10 00:00:00,1137.2,1146.05,1129.2,1144.75
NSE500,2003-09-11 00:00:00,1141.15,1156.1,1140.6,1143.45
NSE500,2003-09-12 00:00:00,1150.45,1154.3,1114.45,1118.25
NSE500,2003-09-15 00:00:00,1118.05,1118.05,1070.95,1075.45
NSE500,2003-09-16 00:00:00,1075.3,1100.25,1046.2,1098.45
NSE500,2003-09-17 00:00:00,1108.6,1111.65,1071.7,1078.45
NSE500,2003-09-18 00:00:00,1073.65,1073.8,1040.85,1043
NSE500,2003-09-19 00:00:00,1050.55,1059.2,1022.55,1050.5
NSE500,2003-09-22 00:00:00,1055.7,1060.2,1036.35,1038.15
NSE500,2003-09-23 00:00:00,1034.95,1065.6,1027.85,1061.15
NSE500,2003-09-24 00:00:00,1069.8,1094.5,1063,1093.3
NSE500,2003-09-25 00:00:00,1093.2,1102.35,1083.9,1086.7
NSE500,2003-09-26 00:00:00,1091.9,1108.45,1091.9,1106.95
NSE500,2003-09-29 00:00:00,1113.05,1133.5,1113.05,1126.4
NSE500,2003-09-30 00:00:00,1134.8,1140.55,1130.6,1138.55
NSE500,2003-10-01 00:00:00,1140.2,1151.95,1136.3,1142.3
NSE500,2003-10-03 00:00:00,1151.45,1161.25,1148.9,1160.8
NSE500,2003-10-06 00:00:00,1171.65,1190.9,1171.65,1188.25
NSE500,2003-10-07 00:00:00,1196.15,1201,1179.7,1184.2
NSE500,2003-10-08 00:00:00,1191.5,1197.9,1172.7,1186.5
NSE500,2003-10-09 00:00:00,1192.6,1206.25,1192.6,1204.05
NSE500,2003-10-10 00:00:00,1210.95,1215.2,1199.8,1208.25
NSE500,2003-10-13 00:00:00,1214.4,1233.15,1214.4,1230.9
NSE500,2003-10-14 00:00:00,1242.15,1242.15,1201.35,1206.05
NSE500,2003-10-15 00:00:00,1206.75,1219.45,1192,1215.45
NSE500,2003-10-16 00:00:00,1223.2,1232,1217.35,1226.9
NSE500,2003-10-17 00:00:00,1232.1,1242.3,1224.7,1235.65
NSE500,2003-10-20 00:00:00,1236.55,1237.2,1207.8,1211.05
NSE500,2003-10-21 00:00:00,1215.25,1218,1177.65,1183.5
NSE500,2003-10-22 00:00:00,1189.15,1196.2,1162.55,1169.55
NSE500,2003-10-23 00:00:00,1172.4,1182.25,1153.55,1155.9
NSE500,2003-10-24 00:00:00,1161.8,1183.95,1141.05,1180.4
NSE500,2003-10-25 00:00:00,1197,1200.45,1191.2,1198.9
NSE500,2003-10-27 00:00:00,1199.6,1202.85,1171.55,1173.45
NSE500,2003-10-28 00:00:00,1176.1,1180.55,1160.85,1167.1
NSE500,2003-10-29 00:00:00,1172.35,1176.25,1162.6,1174.85
NSE500,2003-10-30 00:00:00,1178.85,1192.85,1173.65,1185.85
NSE500,2003-10-31 00:00:00,1188.15,1220.9,1188.15,1218.3
NSE500,2003-11-03 00:00:00,1226.4,1245.2,1226.4,1242.8
NSE500,2003-11-04 00:00:00,1247.95,1263.3,1242.75,1257.7
NSE500,2003-11-05 00:00:00,1261.85,1273.4,1247.5,1259.7
NSE500,2003-11-06 00:00:00,1269.35,1278.4,1262.65,1268.15
NSE500,2003-11-07 00:00:00,1276.6,1279.1,1256.1,1259.75
NSE500,2003-11-10 00:00:00,1257.2,1273.05,1249.1,1270.55
NSE500,2003-11-11 00:00:00,1275.65,1287.5,1274.45,1281.25
NSE500,2003-11-12 00:00:00,1285.4,1297.85,1282.45,1286.54
NSE500,2003-11-13 00:00:00,1294.5,1296.6,1257.45,1262.65
NSE500,2003-11-14 00:00:00,1261.4,1262.55,1233.6,1236.9
NSE500,2003-11-15 00:00:00,1236.95,1255,1229.7,1247.5
NSE500,2003-11-17 00:00:00,1251.7,1264.9,1244.4,1262.2
NSE500,2003-11-18 00:00:00,1264.95,1273.35,1246.85,1252.35
NSE500,2003-11-19 00:00:00,1250.55,1250.55,1230.3,1233.75
NSE500,2003-11-20 00:00:00,1236.7,1247.7,1214,1217.05
NSE500,2003-11-21 00:00:00,1214.45,1226.15,1201.25,1223.1
NSE500,2003-11-24 00:00:00,1228.8,1237.9,1226,1231.35
NSE500,2003-11-25 00:00:00,1239.85,1252,1238.5,1250.75
NSE500,2003-11-27 00:00:00,1256.7,1273.75,1256.7,1269.8
NSE500,2003-11-28 00:00:00,1274.45,1288.1,1274.45,1285.4
NSE500,2003-12-01 00:00:00,1299.6,1314.5,1298.2,1313.15
NSE500,2003-12-02 00:00:00,1323.35,1323.95,1302.65,1315.2
NSE500,2003-12-03 00:00:00,1321.65,1333.6,1317.5,1329.55
NSE500,2003-12-04 00:00:00,1330.65,1344.85,1323.1,1338.2
NSE500,2003-12-05 00:00:00,1347.8,1352.65,1316.05,1318.8
NSE500,2003-12-08 00:00:00,1320.75,1330.35,1313.45,1326.95
NSE500,2003-12-09 00:00:00,1330.85,1357.3,1330.85,1355.95
NSE500,2003-12-10 00:00:00,1361.4,1371.55,1354.8,1365.4
NSE500,2003-12-11 00:00:00,1373.75,1382.15,1360.1,1377.35
NSE500,2003-12-12 00:00:00,1385.75,1386.9,1371.85,1381.55
NSE500,2003-12-15 00:00:00,1394.25,1398.85,1391.5,1397
NSE500,2003-12-16 00:00:00,1396.3,1401.75,1382.15,1399.3
NSE500,2003-12-17 00:00:00,1401.85,1408.7,1395.3,1400.2
NSE500,2003-12-18 00:00:00,1404.3,1430.05,1400.7,1428.1
NSE500,2003-12-19 00:00:00,1435.05,1453.3,1435.05,1450
NSE500,2003-12-22 00:00:00,1453.35,1472.8,1453.35,1466.75
NSE500,2003-12-23 00:00:00,1473.6,1477.85,1453.55,1456.9
NSE500,2003-12-24 00:00:00,1465.2,1476.85,1459.6,1475
NSE500,2003-12-26 00:00:00,1478.95,1497.65,1478.95,1496.35
NSE500,2003-12-29 00:00:00,1509.4,1526.65,1509.4,1525.5
NSE500,2003-12-30 00:00:00,1538.75,1555.3,1514.8,1525.25
NSE500,2003-12-31 00:00:00,1529.4,1545.3,1523.4,1531.35
NSE500,2004-01-01 00:00:00,1542.45,1565.55,1542.45,1562.95
NSE500,2004-01-02 00:00:00,1574.65,1612.7,1574.65,1609.3
NSE500,2004-01-05 00:00:00,1624.4,1641.45,1606.05,1616.2
NSE500,2004-01-06 00:00:00,1620.3,1638.2,1574.65,1587.4
NSE500,2004-01-07 00:00:00,1585.75,1595.7,1559.05,1579.65
NSE500,2004-01-08 00:00:00,1596.05,1635.75,1596.05,1633.2
NSE500,2004-01-09 00:00:00,1666.95,1667.8,1620.5,1630.6
NSE500,2004-01-12 00:00:00,1634.75,1634.75,1599.7,1605.35
NSE500,2004-01-13 00:00:00,1606,1617.1,1583.1,1608.75
NSE500,2004-01-14 00:00:00,1617.9,1630.8,1617.9,1621.2
NSE500,2004-01-15 00:00:00,1632.25,1639.15,1588.7,1597.3
NSE500,2004-01-16 00:00:00,1595.65,1596.95,1545.25,1555.15
NSE500,2004-01-19 00:00:00,1562.65,1583.8,1527.3,1576.95
NSE500,2004-01-20 00:00:00,1592.6,1600.85,1536.4,1546.75
NSE500,2004-01-21 00:00:00,1541.15,1544.7,1457.45,1466.15
NSE500,2004-01-22 00:00:00,1478.85,1491.7,1417.7,1424.05
NSE500,2004-01-23 00:00:00,1448.8,1503.05,1430.8,1494.4
NSE500,2004-01-27 00:00:00,1514.2,1550.95,1496.65,1547.65
NSE500,2004-01-28 00:00:00,1544.75,1554.75,1497.25,1509.55
NSE500,2004-01-29 00:00:00,1510.9,1524.45,1484.9,1496.1
NSE500,2004-01-30 00:00:00,1504.25,1509,1456.9,1459.8
NSE500,2004-02-03 00:00:00,1460.5,1460.5,1393.55,1403.55
NSE500,2004-02-04 00:00:00,1403.6,1450.85,1399.75,1444.95
NSE500,2004-02-05 00:00:00,1441.4,1471.05,1426.1,1437.15
NSE500,2004-02-06 00:00:00,1446.25,1469.2,1433.25,1466.6
NSE500,2004-02-09 00:00:00,1479.5,1504.35,1478.15,1501.35
NSE500,2004-02-10 00:00:00,1507,1515,1486.3,1501.65
NSE500,2004-02-11 00:00:00,1508.2,1514.8,1501,1512.55
NSE500,2004-02-12 00:00:00,1520.55,1523.75,1499.45,1511.65
NSE500,2004-02-13 00:00:00,1512.65,1535.15,1505.45,1533.4
NSE500,2004-02-16 00:00:00,1540.15,1548.9,1532.2,1535.35
NSE500,2004-02-17 00:00:00,1536.1,1540.2,1528.85,1537.15
NSE500,2004-02-18 00:00:00,1542.45,1555.75,1538.55,1543.5
NSE500,2004-02-19 00:00:00,1545.35,1547.95,1496.35,1501.3
NSE500,2004-02-20 00:00:00,1492.7,1511.15,1478.4,1494.65
NSE500,2004-02-23 00:00:00,1504.4,1504.4,1451.85,1457
NSE500,2004-02-24 00:00:00,1450.15,1464.05,1435.15,1461.2
NSE500,2004-02-25 00:00:00,1462.1,1462.1,1424.75,1430.8
NSE500,2004-02-26 00:00:00,1441.1,1460.4,1416.45,1419.85
NSE500,2004-02-27 00:00:00,1429.3,1447.05,1418.2,1442.8
NSE500,2004-03-01 00:00:00,1448.75,1487.2,1448.75,1484.2
NSE500,2004-03-03 00:00:00,1489.65,1495.2,1480.8,1487.65
NSE500,2004-03-04 00:00:00,1492.9,1498.85,1471.8,1480
NSE500,2004-03-05 00:00:00,1486.4,1508.75,1484.5,1506.7
NSE500,2004-03-08 00:00:00,1517,1544.15,1517,1535.7
NSE500,2004-03-09 00:00:00,1532.1,1535.4,1502.05,1518.75
NSE500,2004-03-10 00:00:00,1512.95,1520.35,1499.3,1504.55
NSE500,2004-03-11 00:00:00,1494.1,1503.4,1472.9,1476.8
NSE500,2004-03-12 00:00:00,1466.05,1479.35,1450.35,1475.45
NSE500,2004-03-15 00:00:00,1486.2,1493.95,1428.15,1435.8
NSE500,2004-03-16 00:00:00,1422.85,1445.6,1416.15,1429.5
NSE500,2004-03-17 00:00:00,1441.55,1444.7,1427.8,1437.1
NSE500,2004-03-18 00:00:00,1438.2,1441.65,1410.9,1414.65
NSE500,2004-03-19 00:00:00,1417.4,1427.4,1401.9,1418.9
NSE500,2004-03-22 00:00:00,1418.7,1418.7,1379.8,1383.25
NSE500,2004-03-23 00:00:00,1379.95,1393.6,1362.7,1383.8
NSE500,2004-03-24 00:00:00,1385.35,1387.8,1374.05,1384.25
NSE500,2004-03-25 00:00:00,1388.45,1403.3,1388.45,1396.2
NSE500,2004-03-26 00:00:00,1406.75,1432.05,1406.75,1428.05
NSE500,2004-03-29 00:00:00,1426.6,1445.45,1419.95,1442.9
NSE500,2004-03-30 00:00:00,1447.95,1455.15,1438.7,1441.2
NSE500,2004-03-31 00:00:00,1436.25,1459.6,1433.6,1457.5
NSE500,2004-04-01 00:00:00,1457.95,1492.85,1457.95,1491.2
NSE500,2004-04-02 00:00:00,1498.05,1515,1483.75,1513.15
NSE500,2004-04-05 00:00:00,1514.2,1542.15,1514.2,1524.1
NSE500,2004-04-06 00:00:00,1535.5,1536,1506.9,1517
NSE500,2004-04-07 00:00:00,1524,1526.75,1505.95,1516.05
NSE500,2004-04-08 00:00:00,1518.7,1534.85,1511.2,1531.15
NSE500,2004-04-12 00:00:00,1541.9,1545.25,1521.3,1526.75
NSE500,2004-04-13 00:00:00,1535.7,1561.3,1512.7,1557.4
NSE500,2004-04-15 00:00:00,1560.5,1568.7,1549.6,1554.9
NSE500,2004-04-16 00:00:00,1561.95,1575.05,1558.55,1563.05
NSE500,2004-04-17 00:00:00,1567.05,1569.55,1561.95,1567.1
NSE500,2004-04-19 00:00:00,1569.45,1575.5,1538.1,1543.1
NSE500,2004-04-20 00:00:00,1544.6,1547.9,1532,1541.7
NSE500,2004-04-21 00:00:00,1538.55,1569.7,1538.4,1567.65
NSE500,2004-04-22 00:00:00,1574.4,1589.6,1570.65,1585.9
NSE500,2004-04-23 00:00:00,1593.8,1606.5,1585.25,1589.25
NSE500,2004-04-27 00:00:00,1562.5,1562.2,1519.95,1521.35
NSE500,2004-04-28 00:00:00,1520.3,1534.3,1507.35,1518.7
NSE500,2004-04-29 00:00:00,1518.4,1528.45,1506.75,1517.95
NSE500,2004-04-30 00:00:00,1519.55,1527.45,1501.8,1507.55
NSE500,2004-05-03 00:00:00,1508.2,1508.2,1458.35,1479.7
NSE500,2004-05-04 00:00:00,1497.15,1513.65,1497.15,1507.25
NSE500,2004-05-05 00:00:00,1517.85,1523.6,1511.35,1521.05
NSE500,2004-05-06 00:00:00,1539.7,1547.6,1539.7,1543.6
NSE500,2004-05-07 00:00:00,1541.9,1541.9,1517.3,1522.5
NSE500,2004-05-10 00:00:00,1500.95,1500.95,1481.3,1493.65
NSE500,2004-05-11 00:00:00,1474.15,1474.15,1420.6,1426.8
NSE500,2004-05-12 00:00:00,1422.75,1445.1,1415.35,1438.1
NSE500,2004-05-13 00:00:00,1381.45,1466.95,1367.15,1436.4
NSE500,2004-05-14 00:00:00,1438.15,1437.7,1295.7,1309.85
NSE500,2004-05-17 00:00:00,1283.35,1283.35,1087.15,1151.5
NSE500,2004-05-18 00:00:00,1180.9,1251.4,1180.9,1243.6
NSE500,2004-05-19 00:00:00,1276.9,1311.25,1271.4,1307.1
NSE500,2004-05-20 00:00:00,1318.7,1325.95,1284.6,1294.4
NSE500,2004-05-21 00:00:00,1280.7,1304.9,1256.25,1301.95
NSE500,2004-05-24 00:00:00,1318.9,1342.35,1317.1,1337.4
NSE500,2004-05-25 00:00:00,1334.2,1347,1309.55,1335.3
